Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 1, 1, inner_fuel, 0.899045429517949
1, 1, 2, na_coolant, 0.8946335100996976
2, 1, 1, inner_fuel, 1.4419565460413937
2, 1, 2, na_coolant, 1.4380393467618395
3, 1, 1, inner_fuel, 2.880405460564371
3, 1, 2, na_coolant, 2.8784514079077814
4, 1, 1, inner_fuel, 3.8215727294893047
4, 1, 2, na_coolant, 3.8235172365411043
5, 1, 1, inner_fuel, 3.298277115979568
5, 1, 2, na_coolant, 3.301860113756059
6, 1, 1, inner_fuel, 2.5065529656403234
6, 1, 2, na_coolant, 2.510087713352655
7, 1, 1, inner_fuel, 2.164764708457442
7, 1, 2, na_coolant, 2.172842638881164
8, 1, 1, inner_fuel, 0.12838624371927132
8, 1, 2, na_coolant, 0.12937697924932867
