Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 1, 1, inner_fuel, 0.510329872091157
1, 1, 2, na_coolant, 0.5074438147794637
2, 1, 1, inner_fuel, 0.8189912251263354
2, 1, 2, na_coolant, 0.8169642876840503
3, 1, 1, inner_fuel, 1.6363616519415938
3, 1, 2, na_coolant, 1.6349690939786938
4, 1, 1, inner_fuel, 2.1707286533567434
4, 1, 2, na_coolant, 2.171399836863938
5, 1, 1, inner_fuel, 1.8732553805616508
5, 1, 2, na_coolant, 1.8744313560979644
6, 1, 1, inner_fuel, 1.4239832500130096
6, 1, 2, na_coolant, 1.4258781177806699
7, 1, 1, inner_fuel, 1.229990432638882
7, 1, 2, na_coolant, 1.2353169060484166
8, 1, 1, inner_fuel, 0.0729179705540961
8, 1, 2, na_coolant, 0.07361257938277835
