0.4742482890049394, 0.47413578985389715, 0.47419488856379793, 0.4743229734634454, 0.37283025463839736, 0.37222978849317095, 0.37228896045485926, 0.37219407031184903, 0.31925014984341005, 0.41947606310082197, 0.41978930802305214, 0.41946140898448525, 0.4196942443434721, 0.4218575287987714, 0.4227659121726641, 0.42362417450900747, 0.4229870539582464, 0.4086837476585805, 
0.5124814132307877, 0.5123765644001215, 0.5124269277589973, 0.5125690989331744, 0.41436628884080634, 0.41365980190483886, 0.413705451449051, 0.41363110441627227, 0.3616898424160273, 0.3891711029885059, 0.38948268714439893, 0.38915473300779446, 0.3893553197283945, 0.39483289327913706, 0.3956484637581692, 0.3965117636472607, 0.3959444967116449, 0.38570173209466757, 
0.5408661968917995, 0.5407514547498289, 0.5408126044006315, 0.540956534377438, 0.44499619391413625, 0.4442243066115632, 0.4442863990522701, 0.44421620157239095, 0.39428611036114614, 0.36620742301585374, 0.3665039177316475, 0.3661921191352271, 0.36637866203795055, 0.37209595874169055, 0.37286102616019934, 0.3736789479384506, 0.37314698962441595, 0.3640958592499716, 
0.5637738741166918, 0.5636502083777182, 0.5637216009590681, 0.5638672316239087, 0.46898726348437647, 0.46816493309389984, 0.46824116590836695, 0.4681730373592136, 0.4194857541358609, 0.34602746572496973, 0.34630865378544784, 0.34601311478153346, 0.34618887738353266, 0.3517789387615983, 0.3525011623758191, 0.3532754402833531, 0.3527734764291105, 0.3444592088356915, 
0.5822119298035593, 0.5820811023088278, 0.5821605977922024, 0.5823079040707828, 0.48802200643304994, 0.48715998241510106, 0.4872471379883334, 0.4871803861743814, 0.4393054232298112, 0.32782529858499676, 0.3280923527260144, 0.3278118010111509, 0.3279780768869204, 0.3334011372818764, 0.33408489560276533, 0.33481937210069124, 0.33434434613856134, 0.3266421438878685, 
0.5969473087443503, 0.5968107780653309, 0.5968966441544713, 0.5970453700436165, 0.5031598785583553, 0.50226639904427, 0.5023620930923385, 0.5022963539097751, 0.4550155089461722, 0.31130433354523035, 0.3115584813053224, 0.3112916046869936, 0.3114493145238796, 0.3167075958330573, 0.317356485977983, 0.3180547388393451, 0.3176041227368137, 0.310441753082176, 
0.608608500031755, 0.6084674256633247, 0.608558349082087, 0.6087081805006835, 0.5151577059909414, 0.5142392832174979, 0.5143417517826995, 0.5142768145387527, 0.4674744767102578, 0.2962633793207222, 0.2965057403070923, 0.2962513452404223, 0.2964012715994018, 0.30150273639213987, 0.3021199064292833, 0.30278513103176324, 0.3023567113893497, 0.2956767648694927, 
0.6177025373988406, 0.6175578514130666, 0.6176528161094665, 0.6178034462353426, 0.5245827409158949, 0.5236446386940263, 0.5237525300394037, 0.5236882698566434, 0.47730152838720175, 0.2825373172211454, 0.2827688957576573, 0.28252591300022556, 0.2826687457023559, 0.2876220770043236, 0.2882103185431981, 0.28884536553058815, 0.28843718072799895, 0.28219057557931837, 
0.6246396754561789, 0.6244921386532984, 0.6245903386333176, 0.6247414873063235, 0.531873922190345, 0.5309204640045562, 0.5310327114985398, 0.5309690536303378, 0.4849638101612296, 0.2699846294325795, 0.27020632603215766, 0.26997379774696595, 0.27011015053605625, 0.2749238783969219, 0.2754856798424747, 0.27609309876547716, 0.27570340129881776, 0.2698473642777166, 
0.6297551626779663, 0.6296054040183494, 0.629706187080578, 0.6298576053906555, 0.5373793126373329, 0.5364140912045401, 0.5365298347723136, 0.5364667344448981, 0.49082520026357895, 0.25848230878395995, 0.2586949322711857, 0.2584719987612941, 0.25860242001686495, 0.26328469380764347, 0.26382228083410286, 0.2644043577320152, 0.2640315854031179, 0.2585285219510374, 
0.6333259276371244, 0.6331744721766114, 0.633277302609305, 0.6334287724689243, 0.5413802836427898, 0.5404063099131453, 0.5405248448500141, 0.5404622754695592, 0.4951759916730329, 0.2479226206639496, 0.24812689886106074, 0.24791278697641958, 0.24803776812256173, 0.25259627627387554, 0.2531116448933808, 0.25367043407716694, 0.25331318649298895, 0.24812987022781519, 
0.6355830036552792, 0.6354302929066247, 0.6355347257041815, 0.6356860576520709, 0.5441078150019123, 0.5431276279895269, 0.5432483699296685, 0.5431863159688286, 0.49825208766834317, 0.2382107009535243, 0.23840728992759389, 0.23820130308391124, 0.2383212855586703, 0.2427632300172001, 0.24325817430643942, 0.24379552544991848, 0.2434525443647571, 0.23855948709073127, 
0.6367208078372409, 0.636567215040954, 0.636672877398232, 0.6368239078546905, 0.5457538808478133, 0.5447696309890397, 0.5448920909456966, 0.5448305435433566, 0.5002480061461935, 0.2292626745841156, 0.22945216666916488, 0.22925367621947473, 0.22936905737331875, 0.23370115502536665, 0.23417729071731172, 0.2346948721588046, 0.23436502478099458, 0.22973596917649292, 
0.6369041561860396, 0.6367499980513988, 0.6368565756561346, 0.637007164128069, 0.5464796493057733, 0.5454931632559015, 0.5456169292435897, 0.545555883432729, 0.5013260235647983, 0.2210041388674987, 0.22118706965794882, 0.22099550738980606, 0.2211066455396008, 0.22533514410887012, 0.22579392887590932, 0.22629324781183494, 0.22597551247376935, 0.22158701439847273, 
0.6362736451741076, 0.6361191910976873, 0.6362264177074782, 0.6363764441480917, 0.5464215436825477, 0.5454343756895261, 0.545559098820876, 0.5454985517629609, 0.5016228050825913, 0.2133689161996803, 0.21354577067485037, 0.21336062225240204, 0.21346784105026176, 0.21759854268208617, 0.218041293713019, 0.21852371380439164, 0.2182171675595668, 0.21404824651728419, 
