Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 78, 245, coolant, 1.8395328371856365
1, 79, 247, fuel5, 1.846102140057585
1, 79, 248, coolant, 1.8265470843386904
1, 80, 250, fuel3, 1.8286087194791403
1, 80, 251, coolant, 1.8138528677298442
1, 81, 253, fuel2, 1.8050999218528692
1, 81, 254, coolant, 1.7945253879252911
1, 82, 256, fuel3, 1.822395280344273
1, 82, 257, coolant, 1.8071780614416877
1, 83, 259, fuel5, 1.845707859394901
1, 83, 260, coolant, 1.826146887489511
1, 84, 262, fuel6, 1.8607815889134094
1, 84, 263, coolant, 1.8403427649088218
1, 85, 265, fuel6, 1.8665907551394438
1, 85, 266, coolant, 1.8467075817534622
1, 86, 268, fuel6, 1.8666930383204587
1, 86, 269, coolant, 1.8468093607693667
1, 87, 271, fuel6, 1.8610970600669432
1, 87, 272, coolant, 1.8406558432654212
1, 88, 274, fuel5, 1.8461482381682983
1, 88, 275, coolant, 1.8265936880258011
1, 89, 277, fuel3, 1.8227873653426292
1, 89, 278, coolant, 1.8075685352604418
1, 90, 280, fuel2, 1.8051672775599
1, 90, 281, coolant, 1.7945924859360782
1, 91, 283, fuel2, 1.7950403192257434
1, 91, 284, coolant, 1.7837861295293138
1, 92, 286, fuel2, 1.80508875116182
1, 92, 287, coolant, 1.7945129141059475
1, 93, 289, fuel3, 1.828378715446842
1, 93, 290, coolant, 1.8136206471033505
1, 94, 292, fuel5, 1.8516233821161923
1, 94, 293, coolant, 1.8326168793373936
1, 95, 295, fuel5, 1.859129790082476
1, 95, 296, coolant, 1.840825409592178
1, 96, 298, fuel5, 1.8592339853616715
1, 96, 299, coolant, 1.84093157981587
1, 97, 301, fuel5, 1.8519417728640546
1, 97, 302, coolant, 1.8329443785139334
1, 98, 304, fuel3, 1.8288298990906977
1, 98, 305, coolant, 1.8140719467874087
1, 99, 307, fuel2, 1.8053841310431535
1, 99, 308, coolant, 1.7948126427042528
1, 100, 310, fuel2, 1.794946184839656
1, 100, 311, coolant, 1.7836886775816043
2, 1, 13, fuel2, 0.23162442120164212
2, 1, 14, coolant, 0.2503768231984116
