Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 1, 1, inner_fuel, 0.5101299225357335
1, 1, 2, na_coolant, 0.5069692032530817
2, 1, 1, inner_fuel, 0.8187268472360953
2, 1, 2, na_coolant, 0.8166486787412364
3, 1, 1, inner_fuel, 1.6356063437195092
3, 1, 2, na_coolant, 1.6348182367308957
4, 1, 1, inner_fuel, 2.170791030510471
4, 1, 2, na_coolant, 2.171859682300926
5, 1, 1, inner_fuel, 1.8731069147671207
5, 1, 2, na_coolant, 1.8739590690830246
6, 1, 1, inner_fuel, 1.4236328832540859
6, 1, 2, na_coolant, 1.4255291237134717
7, 1, 1, inner_fuel, 1.229571306543859
7, 1, 2, na_coolant, 1.234642646259462
8, 1, 1, inner_fuel, 0.07282343412736093
8, 1, 2, na_coolant, 0.07344892208652772
