Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 1, 1, fuel1, 1.0280703290057491
1, 1, 2, clading, 1.0070688044240395
1, 1, 3, coolant, 1.02894626643891
2, 1, 1, fuel1, 0.11907095982349152
2, 1, 2, clading, 0.12220122604526613
2, 1, 3, coolant, 0.13074005947562117
