0.43491589535549346, 0.3270220771020985, 0.29638759641148377, 0.26449561583050096, 0.3689592893112711, 0.3525082895992705, 0.3537365689175057, 0.3510655839598639, 
0.4705959767454824, 0.36313013832723934, 0.332923890236786, 0.3016412871310752, 0.34302051286768076, 0.3303917180445812, 0.33630669207910635, 0.34322590990578883, 
0.49377757300110103, 0.38932737931371353, 0.3602124862440069, 0.3296452950929149, 0.3250918529402603, 0.31397553311713156, 0.3203456584200079, 0.32803037633027515, 
0.5126847173464194, 0.40978117904348255, 0.3812931815172462, 0.35108793009186123, 0.30999110738636404, 0.29967734878704644, 0.30592359646221323, 0.31344889866531445, 
0.5280648373973559, 0.42598375464868077, 0.3978667470415427, 0.3678320970533499, 0.2964797757304218, 0.28678590184238373, 0.29283831433163543, 0.3001069666607786, 
0.5404193172216883, 0.4388597550137353, 0.41099509442286475, 0.38105575478369746, 0.2842136074320828, 0.2750584071004797, 0.28091872443657573, 0.28793499491099106, 
0.5502240368006871, 0.44906786144971644, 0.421399188169445, 0.3915309337508237, 0.27301900596316797, 0.2643448701608732, 0.2700244588647372, 0.2768050000156397, 
0.5578879540024435, 0.45710030485630876, 0.42960094556742556, 0.3998019628061431, 0.26276778810757284, 0.2545269550463832, 0.2600378006634052, 0.2665996280376253, 
0.563750747970305, 0.46333656960350794, 0.4359950249282655, 0.4062735596809763, 0.2533537945057831, 0.2455050718454834, 0.2508584505658409, 0.2572173188156797, 
0.5680933426663655, 0.4680763864364358, 0.44088917904058766, 0.4112577361081125, 0.2446863144494018, 0.23719369804489693, 0.2424000065544825, 0.24857027674652, 
0.571149128893228, 0.47156108152031795, 0.4445289458509454, 0.415001379212724, 0.23668686660324106, 0.2295186584546104, 0.2345874352664281, 0.24058216423252443, 
0.5731133003054283, 0.47398795592052173, 0.4471137093231682, 0.41770372078696094, 0.22928703875023998, 0.2224151871662323, 0.2273551708128939, 0.23318623012379447, 
0.5741501984275531, 0.47552031638675796, 0.4488076392586745, 0.4195280120508065, 0.22242686554462626, 0.2158264431474, 0.2206456375293937, 0.2263238297753991, 
0.5743990326559173, 0.4762946886527179, 0.4497474205361211, 0.4206096529950717, 0.2160535547292629, 0.209702334028877, 0.21440807310761834, 0.21994323925733655, 
0.5739783522323123, 0.47642614229148006, 0.45004788079399427, 0.42106204299833044, 0.21012046141891733, 0.203998563437126, 0.20859757252905864, 0.21399868926964777, 
0.5729895730373378, 0.4760123113074095, 0.44980619286858664, 0.4209809082884618, 0.20458624714547652, 0.19867584655601533, 0.20317429917853655, 0.20844956647781412, 
0.5715197874502987, 0.4751364899034045, 0.44910508126710136, 0.4204475776243206, 0.1994141806461009, 0.1936992556971494, 0.19810282565654486, 0.20325974521952017, 
0.5696440263102481, 0.4738700571026718, 0.4480153144953634, 0.41953151132191757, 0.19457154990077968, 0.18903766849860854, 0.19335157727058438, 0.1983970226973307, 
0.5674270980221516, 0.47227440423399675, 0.4465976736961317, 0.4182922874093527, 0.19002916312982332, 0.18466329857551705, 0.18889235820655126, 0.19383263767152814, 
0.5649250978384779, 0.4704024873992604, 0.4449045296085849, 0.41678118474268, 0.1857609220436532, 0.18055129339740317, 0.18469994523696726, 0.18954085747045832, 
0.5621866571329123, 0.46830009239607184, 0.4429811214149292, 0.41504246133210276, 0.1817434545498992, 0.1766793876669263, 0.18075173727066515, 0.18549862156199734, 
0.5592539855850862, 0.46600687591490253, 0.4408666051219977, 0.41311439837298475, 0.17795579693585342, 0.17302760300830541, 0.17702745155420252, 0.18168523242881135, 
0.5561637468037892, 0.4635572303536256, 0.43859492126582683, 0.41103016151677485, 0.1743791176121897, 0.16957798664767423, 0.1735088591942377, 0.1780820863496722, 
0.5529477987470764, 0.46098100790440466, 0.43619551917610555, 0.4088185176953328, 0.17099647605415869, 0.16631438317994435, 0.17017955407497248, 0.17467243809793526, 
0.5496338234470299, 0.458304131138336, 0.4336939660593775, 0.4065044364189775, 0.1677926117593463, 0.16322223459943627, 0.16702475032420702, 0.17144119465306715, 
0.5462458653778592, 0.4555491111410406, 0.4311124626336196, 0.4041095976822384, 0.16475375895794836, 0.160288404614228, 0.16403110432341267, 0.16837473386866358, 
