Energy_group,coarse_node_id,region_id,material,scalar_flux,volume
1,1,1160,na_coolant,0.6155168077482814,0.174511194981443
1,1,1161,inner_fuel,0.6243429546973465,0.10009821052684138
1,2,1163,na_coolant,0.6635569149809919,0.1765543764986589
1,2,1164,inner_fuel,0.6565671895885778,0.10009821052684138
1,3,1166,na_coolant,0.6912829508378173,0.17655437649865913
1,3,1167,inner_fuel,0.7097782746023527,0.10009821052684138
1,4,1169,na_coolant,0.7388506108744554,0.1765543764986589
1,4,1170,inner_fuel,0.7343966270218112,0.10009821052684138
1,5,1172,na_coolant,0.7642957109180734,0.17655437649865863
1,5,1173,inner_fuel,0.7833374472386548,0.10009821052684138
1,6,1175,na_coolant,0.8023827551178829,0.1765543764986589
1,6,1176,inner_fuel,0.8021740305058148,0.10009821052684138
1,7,1178,na_coolant,0.8202979600057535,0.17655437649865902
1,7,1179,inner_fuel,0.8366469446351991,0.10009821052684138
1,8,1181,na_coolant,0.8437476315853848,0.1765543764986589
1,8,1182,inner_fuel,0.8481110284329674,0.10009821052684138
1,9,1184,na_coolant,0.852650712427183,0.1765543764986588
1,9,1185,inner_fuel,0.8652446460816366,0.10009821052684138
1,10,1187,na_coolant,0.8599559284350928,0.17655437649865885
1,10,1188,inner_fuel,0.8688013436631876,0.10009821052684138
1,11,1190,na_coolant,0.859421671519658,0.17655437649865885
1,11,1191,inner_fuel,0.8677737638144272,0.10009821052684138
1,12,1193,na_coolant,0.8502898421229402,0.17655437649865885
1,12,1194,inner_fuel,0.863316083336834,0.10009821052684138
1,13,1196,na_coolant,0.8403755701838644,0.1765543764986588
1,13,1197,inner_fuel,0.8442376178982968,0.10009821052684138
1,14,1199,na_coolant,0.8152979291325181,0.1765543764986589
1,14,1200,inner_fuel,0.8319692649666626,0.10009821052684138
1,15,1202,na_coolant,0.7965418426036504,0.17655437649865902
1,15,1203,inner_fuel,0.7958792133510574,0.10009821052684138
1,16,1205,na_coolant,0.7572157343338346,0.1765543764986589
1,16,1206,inner_fuel,0.7764295701772369,0.10009821052684138
1,17,1208,na_coolant,0.731203399182681,0.17655437649865863
1,17,1209,inner_fuel,0.7263979566866423,0.10009821052684138
1,18,1211,na_coolant,0.6829361717099641,0.1765543764986589
1,18,1212,inner_fuel,0.7014416892405383,0.10009821052684138
1,19,1214,na_coolant,0.654976245130186,0.17655437649865913
1,19,1215,inner_fuel,0.6477798512624428,0.10009821052684138
1,20,1218,na_coolant,0.6068485048896018,0.17451119498144324
1,20,1219,inner_fuel,0.6155935924703015,0.10009821052684138
1,21,1222,na_coolant,0.47564126011953634,0.24417372977441432
1,21,1223,inner_fuel,0.5179639948946948,0.10009821052684138
1,22,1225,na_coolant,0.5830801813320053,0.10893501373840875
1,22,1226,inner_fuel,0.5643906915429117,0.10009821052684138
1,22,1227,na_coolant,0.5745251456329086,0.10893501373840875
1,22,1228,inner_fuel,0.6049832873256611,0.10009821052684138
1,23,1230,na_coolant,0.6351309271120296,0.10893501373840894
1,23,1231,inner_fuel,0.6545107954366105,0.10009821052684138
1,23,1232,na_coolant,0.6440307299525645,0.10893501373840894
1,23,1233,inner_fuel,0.6341828947731092,0.10009821052684138
1,24,1235,na_coolant,0.6955475836155074,0.10893501373840875
1,24,1236,inner_fuel,0.6842538766158279,0.10009821052684138
1,24,1237,na_coolant,0.6854654272004599,0.10893501373840875
1,24,1238,inner_fuel,0.7053963658195024,0.10009821052684138
1,25,1240,na_coolant,0.7332370111350484,0.10893501373840875
1,25,1241,inner_fuel,0.7489754678811278,0.10009821052684138
1,25,1242,na_coolant,0.7364872768287076,0.10893501373840875
1,25,1243,inner_fuel,0.7291737128543607,0.10009821052684138
1,26,1245,na_coolant,0.7773182838487619,0.10893501373840875
1,26,1246,inner_fuel,0.7707784003829725,0.10009821052684138
1,26,1247,na_coolant,0.7676591940458432,0.10893501373840875
1,26,1248,inner_fuel,0.7828281088324124,0.10009821052684138
1,27,1250,na_coolant,0.8041128203676757,0.10893501373840866
1,27,1251,inner_fuel,0.816609106140351,0.10009821052684138
1,27,1252,na_coolant,0.8043164666209741,0.10893501373840866
1,27,1253,inner_fuel,0.8006515162652922,0.10009821052684138
1,28,1255,na_coolant,0.8334582509251002,0.10893501373840875
1,28,1256,inner_fuel,0.8310701849791848,0.10009821052684138
1,28,1257,na_coolant,0.8252637414514051,0.10893501373840875
1,28,1258,inner_fuel,0.8367378156380023,0.10009821052684138
1,29,1260,na_coolant,0.8494354635524347,0.10893501373840869
1,29,1261,inner_fuel,0.8583661779091982,0.10009821052684138
1,29,1262,na_coolant,0.8472143533781489,0.10893501373840869
1,29,1263,inner_fuel,0.847530908172711,0.10009821052684138
1,30,1265,na_coolant,0.8637823426335505,0.10893501373840872
1,30,1266,inner_fuel,0.8654103353675872,0.10009821052684138
1,30,1267,na_coolant,0.8574893106022194,0.10893501373840872
1,30,1268,inner_fuel,0.8652404942149952,0.10009821052684138
1,31,1270,na_coolant,0.8687000822728101,0.10893501373840872
1,31,1271,inner_fuel,0.8738080051417803,0.10009821052684138
1,31,1272,na_coolant,0.8642664574246379,0.10893501373840872
1,31,1273,inner_fuel,0.8685846360428339,0.10009821052684138
1,32,1275,na_coolant,0.8678146980532349,0.10893501373840872
1,32,1276,inner_fuel,0.8733539054229702,0.10009821052684138
1,32,1277,na_coolant,0.8636406814672302,0.10893501373840872
1,32,1278,inner_fuel,0.8675111184550228,0.10009821052684138
1,33,1280,na_coolant,0.8616144133123048,0.10893501373840872
1,33,1281,inner_fuel,0.8627624219936686,0.10009821052684138
1,33,1282,na_coolant,0.8551345842915026,0.10893501373840872
1,33,1283,inner_fuel,0.863319785831292,0.10009821052684138
1,34,1285,na_coolant,0.8455883858077643,0.10893501373840869
1,34,1286,inner_fuel,0.8548544575106047,0.10009821052684138
1,34,1287,na_coolant,0.8436739370794686,0.10893501373840869
1,34,1288,inner_fuel,0.8435768192938342,0.10009821052684138
1,35,1290,na_coolant,0.828462294861608,0.10893501373840875
1,35,1291,inner_fuel,0.8255928683021365,0.10009821052684138
1,35,1292,na_coolant,0.8201791828007087,0.10893501373840875
1,35,1293,inner_fuel,0.8320275799911269,0.10009821052684138
1,36,1295,na_coolant,0.7977135230228244,0.10893501373840866
1,36,1296,inner_fuel,0.8104019684571431,0.10009821052684138
1,36,1297,na_coolant,0.7982439703043726,0.10893501373840866
1,36,1298,inner_fuel,0.7942490295454925,0.10009821052684138
1,37,1300,na_coolant,0.7700390782873623,0.10893501373840875
1,37,1301,inner_fuel,0.7630653672551471,0.10009821052684138
1,37,1302,na_coolant,0.760413037255434,0.10893501373840875
1,37,1303,inner_fuel,0.7758502461209396,0.10009821052684138
1,38,1305,na_coolant,0.7250191798867912,0.10893501373840875
1,38,1306,inner_fuel,0.7407592265855878,0.10009821052684138
1,38,1307,na_coolant,0.7285836725820847,0.10893501373840875
1,38,1308,inner_fuel,0.7210732595862152,0.10009821052684138
1,39,1310,na_coolant,0.686861242324998,0.10893501373840875
1,39,1311,inner_fuel,0.6752372234843904,0.10009821052684138
1,39,1312,na_coolant,0.676949790165148,0.10893501373840875
1,39,1313,inner_fuel,0.6969850909709521,0.10009821052684138
1,40,1315,na_coolant,0.6261847235168385,0.10893501373840855
1,40,1316,inner_fuel,0.6453202561551474,0.10009821052684138
1,40,1317,na_coolant,0.6353284944995629,0.10893501373840855
1,40,1318,inner_fuel,0.6254597549300684,0.10009821052684138
1,41,1320,na_coolant,0.5742603507094393,0.10893501373840914
1,41,1321,inner_fuel,0.5554248936272421,0.10009821052684138
1,41,1322,na_coolant,0.5660186220865983,0.10893501373840914
1,41,1323,inner_fuel,0.5963075306426973,0.10009821052684138
1,42,1326,na_coolant,0.46794653015108884,0.24417372977441432
1,42,1327,inner_fuel,0.5093161006761113,0.10009821052684138
1,43,1330,na_coolant,0.4182350329320018,0.24417372977441398
1,43,1331,inner_fuel,0.46071528749410007,0.10009821052684138
1,44,1333,na_coolant,0.5170481217288142,0.10893501373840853
1,44,1334,inner_fuel,0.5028647121505571,0.10009821052684138
1,44,1335,na_coolant,0.49394047312164774,0.10893501373840853
1,44,1336,inner_fuel,0.5101410113339302,0.10009821052684138
1,45,1338,na_coolant,0.5761687196864252,0.10893501373840853
1,45,1339,inner_fuel,0.6006719649679951,0.10009821052684138
1,45,1340,na_coolant,0.5823501523761043,0.10893501373840853
1,45,1341,inner_fuel,0.5664446540858071,0.10009821052684138
1,46,1343,na_coolant,0.6469558196848264,0.10893501373840853
1,46,1344,inner_fuel,0.6343993989696858,0.10009821052684138
1,46,1345,na_coolant,0.6333693761031873,0.10893501373840853
1,46,1346,inner_fuel,0.6546301148871776,0.10009821052684138
1,47,1348,na_coolant,0.6916228073886426,0.10893501373840872
1,47,1349,inner_fuel,0.7108210184906022,0.10009821052684138
1,47,1350,na_coolant,0.6950011039987432,0.10893501373840872
1,47,1351,inner_fuel,0.6843044643506085,0.10009821052684138
1,48,1353,na_coolant,0.744674435154834,0.10893501373840853
1,48,1354,inner_fuel,0.736491500774283,0.10009821052684138
1,48,1355,na_coolant,0.7330479983774455,0.10893501373840853
1,48,1356,inner_fuel,0.7499645570525912,0.10009821052684138
1,49,1358,na_coolant,0.7774492897471867,0.10893501373840833
1,49,1359,inner_fuel,0.7925368736466182,0.10009821052684138
1,49,1360,na_coolant,0.7781780533444724,0.10893501373840833
1,49,1361,inner_fuel,0.7718605982727139,0.10009821052684138
1,50,1363,na_coolant,0.8147728286781207,0.10893501373840853
1,50,1364,inner_fuel,0.810692553484451,0.10009821052684138
1,50,1365,na_coolant,0.8050063783740278,0.10893501373840853
1,50,1366,inner_fuel,0.8181453857043397,0.10009821052684138
1,51,1368,na_coolant,0.8363575602057146,0.10893501373840864
1,51,1369,inner_fuel,0.8475800511842179,0.10009821052684138
1,51,1370,na_coolant,0.8347454887817519,0.10893501373840864
1,51,1371,inner_fuel,0.8326736304588487,0.10009821052684138
1,52,1373,na_coolant,0.8583774350544484,0.10893501373840853
1,52,1374,inner_fuel,0.8582979541902916,0.10009821052684138
1,52,1375,na_coolant,0.850606499720315,0.10893501373840853
1,52,1376,inner_fuel,0.8600390772904987,0.10009821052684138
1,53,1378,na_coolant,0.8688267510483291,0.10893501373840847
1,53,1379,inner_fuel,0.8761474331994541,0.10009821052684138
1,53,1380,na_coolant,0.8650260104912302,0.10893501373840847
1,53,1381,inner_fuel,0.8671133790077493,0.10009821052684138
