Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 1, 1, fuel1, 1.0281682894627862
1, 1, 2, clading, 1.0071603161541445
1, 1, 3, coolant, 1.028967049445984
2, 1, 1, fuel1, 0.11912186767612937
2, 1, 2, clading, 0.12223082980150388
2, 1, 3, coolant, 0.13079956586149089
