Energy_group,coarse_node_id,region_id,material,scalar_flux,volume
1,1,1160,na_coolant,0.5925421085362677,0.174511194981443
1,1,1161,inner_fuel,0.6006633964818662,0.10009821052684138
1,2,1163,na_coolant,0.6332751967875113,0.1765543764986589
1,2,1164,inner_fuel,0.6301135253128676,0.10009821052684138
1,3,1166,na_coolant,0.6761496474432015,0.17655437649865913
1,3,1167,inner_fuel,0.6746776249027364,0.10009821052684138
1,4,1169,na_coolant,0.7172087173892456,0.1765543764986589
1,4,1170,inner_fuel,0.7179273378220451,0.10009821052684138
1,5,1172,na_coolant,0.7543221984095572,0.17655437649865863
1,5,1173,inner_fuel,0.7574509292908148,0.10009821052684138
1,6,1175,na_coolant,0.7863655236624763,0.1765543764986589
1,6,1176,inner_fuel,0.7919810848728984,0.10009821052684138
1,7,1178,na_coolant,0.8127098640668852,0.17655437649865902
1,7,1179,inner_fuel,0.820811686967602,0.10009821052684138
1,8,1181,na_coolant,0.8329848747548974,0.1765543764986589
1,8,1182,inner_fuel,0.8435264111788624,0.10009821052684138
1,9,1184,na_coolant,0.8469673363088123,0.1765543764986588
1,9,1185,inner_fuel,0.8598710614195395,0.10009821052684138
1,10,1187,na_coolant,0.8545291989903526,0.17655437649865885
1,10,1188,inner_fuel,0.8696933780578611,0.10009821052684138
1,11,1190,na_coolant,0.8556150309588023,0.17655437649865885
1,11,1191,inner_fuel,0.8729156192331886,0.10009821052684138
1,12,1193,na_coolant,0.8502361152168454,0.17655437649865885
1,12,1194,inner_fuel,0.8695245111376608,0.10009821052684138
1,13,1196,na_coolant,0.8384777072534807,0.1765543764986588
1,13,1197,inner_fuel,0.8595728330686512,0.10009821052684138
1,14,1199,na_coolant,0.8205231204224143,0.1765543764986589
1,14,1200,inner_fuel,0.8431930628046115,0.10009821052684138
1,15,1202,na_coolant,0.7967078198990923,0.17655437649865902
1,15,1203,inner_fuel,0.820629925197502,0.10009821052684138
1,16,1205,na_coolant,0.7676347090777427,0.1765543764986589
1,16,1206,inner_fuel,0.7923093187319632,0.10009821052684138
1,17,1208,na_coolant,0.7344203497025538,0.17655437649865863
1,17,1209,inner_fuel,0.7589827749870671,0.10009821052684138
1,18,1211,na_coolant,0.6992275721433756,0.1765543764986589
1,18,1212,inner_fuel,0.7220338052504788,0.10009821052684138
1,19,1214,na_coolant,0.6664332150848226,0.17655437649865913
1,19,1215,inner_fuel,0.6841376057757241,0.10009821052684138
1,20,1218,na_coolant,0.6345591930719803,0.17451119498144324
1,20,1219,inner_fuel,0.633230808996361,0.10009821052684138
1,21,1222,na_coolant,0.4630738622655511,0.24417372977441432
1,21,1223,inner_fuel,0.5048237995549598,0.10009821052684138
1,22,1225,na_coolant,0.5674625443502233,0.10893501373840875
1,22,1226,inner_fuel,0.5498284896443132,0.10009821052684138
1,22,1227,na_coolant,0.5579331905382102,0.10893501373840875
1,22,1228,inner_fuel,0.5865759802390088,0.10009821052684138
1,23,1230,na_coolant,0.6274161573408193,0.10893501373840894
1,23,1231,inner_fuel,0.6136842476069476,0.10009821052684138
1,23,1232,na_coolant,0.6163024442451726,0.10893501373840894
1,23,1233,inner_fuel,0.6385987186264784,0.10009821052684138
1,24,1235,na_coolant,0.6795114710072994,0.10893501373840875
1,24,1236,inner_fuel,0.6684503737351378,0.10009821052684138
1,24,1237,na_coolant,0.6681822489013287,0.10893501373840875
1,24,1238,inner_fuel,0.6873607730561124,0.10009821052684138
1,25,1240,na_coolant,0.725018025691889,0.10893501373840875
1,25,1241,inner_fuel,0.7162011846262992,0.10009821052684138
1,25,1242,na_coolant,0.7139668098656173,0.10893501373840875
1,25,1243,inner_fuel,0.7309776934312457,0.10009821052684138
1,26,1245,na_coolant,0.7643256973808255,0.10893501373840875
1,26,1246,inner_fuel,0.7575706251305718,0.10009821052684138
1,26,1247,na_coolant,0.7538559583162893,0.10893501373840875
1,26,1248,inner_fuel,0.7690577118641115,0.10009821052684138
1,27,1250,na_coolant,0.7974674847344141,0.10893501373840866
1,27,1251,inner_fuel,0.792700719441725,0.10009821052684138
1,27,1252,na_coolant,0.7877726054962975,0.10893501373840866
1,27,1253,inner_fuel,0.8012700225805255,0.10009821052684138
1,28,1255,na_coolant,0.8243524935516315,0.10893501373840875
1,28,1256,inner_fuel,0.8215467549576473,0.10009821052684138
1,28,1257,na_coolant,0.8155612343915501,0.10893501373840875
1,28,1258,inner_fuel,0.8273532586605243,0.10009821052684138
1,29,1260,na_coolant,0.8448628260277598,0.10893501373840869
1,29,1261,inner_fuel,0.8440072113672746,0.10009821052684138
1,29,1262,na_coolant,0.8370651531716964,0.10893501373840869
1,29,1263,inner_fuel,0.847109975484638,0.10009821052684138
1,30,1265,na_coolant,0.8588934437155691,0.10893501373840872
1,30,1266,inner_fuel,0.8599788464576261,0.10009821052684138
1,30,1267,na_coolant,0.8521553292806769,0.10893501373840872
1,30,1268,inner_fuel,0.8603994315835221,0.10009821052684138
1,31,1270,na_coolant,0.8663684281820107,0.10893501373840872
1,31,1271,inner_fuel,0.8693799610759407,0.10009821052684138
1,31,1272,na_coolant,0.8607406242062916,0.10893501373840872
1,31,1273,inner_fuel,0.8671322146881653,0.10009821052684138
1,32,1275,na_coolant,0.8672475847718518,0.10893501373840872
1,32,1276,inner_fuel,0.8721601358401934,0.10009821052684138
1,32,1277,na_coolant,0.8627714083244565,0.10893501373840872
1,32,1278,inner_fuel,0.8672673137438808,0.10009821052684138
1,33,1280,na_coolant,0.8615289359333294,0.10893501373840872
1,33,1281,inner_fuel,0.8683039992449076,0.10009821052684138
