Energy_group,coarse_node_id,region_id,material,scalar_flux,volume
1,1,64,na_coolant,0.8126031950907473,0.17861275516015862
1,1,65,inner_fuel,0.8366635059003197,0.10009821052684138
1,2,67,na_coolant,0.8373395470922521,0.17861275516015862
1,2,68,inner_fuel,0.8640035371071348,0.10009821052684138
1,3,70,na_coolant,0.8118343257779234,0.17861275516015862
1,3,71,inner_fuel,0.8464370244434377,0.10009821052684138
1,4,74,na_coolant,0.7659511830534346,0.17861275516015862
1,4,75,inner_fuel,0.7759990975065763,0.10009821052684138
1,5,78,na_coolant,0.9247057254973325,0.24829049658190872
1,5,79,inner_fuel,0.9529879750486883,0.10009821052684138
1,6,81,na_coolant,0.9810395900130894,0.10893501373840861
1,6,82,inner_fuel,1.033110669120424,0.10009821052684138
1,6,83,na_coolant,0.9369432794954984,0.10893501373840861
1,6,84,inner_fuel,0.9225622613967888,0.10009821052684138
1,7,86,na_coolant,0.9187536310908221,0.10893501373840861
1,7,87,inner_fuel,0.9448799109804863,0.10009821052684138
1,7,88,na_coolant,0.9086958572548008,0.10893501373840861
1,7,89,inner_fuel,0.8951138144625288,0.10009821052684138
1,8,91,na_coolant,0.8845145523527879,0.10893501373840861
1,8,92,inner_fuel,0.9056773951540369,0.10009821052684138
1,8,93,na_coolant,0.8778098026894301,0.10893501373840861
1,8,94,inner_fuel,0.8668960371535934,0.10009821052684138
1,9,96,na_coolant,0.8489512101085043,0.10893501373840861
1,9,97,inner_fuel,0.8528570331642996,0.10009821052684138
1,9,98,na_coolant,0.8529283347893415,0.10893501373840861
1,9,99,inner_fuel,0.8496414361571822,0.10009821052684138
1,10,102,na_coolant,0.8405911555562423,0.24829049658190877
1,10,103,inner_fuel,0.8629331263421901,0.10009821052684138
1,11,106,na_coolant,1.2129042298824864,0.24829049658190872
1,11,107,inner_fuel,1.1454047630255946,0.10009821052684138
1,12,109,na_coolant,0.9632002553732358,0.10893501373840861
1,12,110,inner_fuel,0.9535985448207118,0.10009821052684138
1,12,111,na_coolant,1.0094947525623534,0.10893501373840861
1,12,112,inner_fuel,0.9785586396431929,0.10009821052684138
1,13,114,na_coolant,0.974924771424114,0.10893501373840861
1,13,115,inner_fuel,1.0158009643986659,0.10009821052684138
1,13,116,na_coolant,0.9622537814875003,0.10893501373840861
1,13,117,inner_fuel,0.9438424810427686,0.10009821052684138
1,14,119,na_coolant,0.9152456523500603,0.10893501373840861
1,14,120,inner_fuel,0.9640567888967073,0.10009821052684138
1,14,121,na_coolant,0.90623443183611,0.10893501373840861
1,14,122,inner_fuel,0.8848773120779105,0.10009821052684138
1,15,124,na_coolant,0.7880833236836787,0.10893501373840861
1,15,125,inner_fuel,0.7829326811912319,0.10009821052684138
1,15,126,na_coolant,0.8277917647400007,0.10893501373840861
1,15,127,inner_fuel,0.8215678901697984,0.10009821052684138
1,16,130,na_coolant,0.732583058119283,0.24829049658190877
1,16,131,inner_fuel,0.7720076442337961,0.10009821052684138
1,17,134,na_coolant,1.1989451234500768,0.17861275516015862
1,17,135,inner_fuel,1.1942399592291708,0.10009821052684138
1,18,137,na_coolant,1.053164087479669,0.17861275516015862
1,18,138,inner_fuel,1.1102585816120318,0.10009821052684138
1,19,140,na_coolant,1.021603265623304,0.17861275516015862
1,19,141,inner_fuel,1.05689085268354,0.10009821052684138
