0.47914532618530264, 0.47895028315454014, 0.4788456228504422, 0.47864049582596957, 0.3387095423639108, 0.4609095482905937, 0.4610204231802172, 0.46067322432612323, 0.46139432104416433, 0.4443174789069617, 
0.5323922502844479, 0.5322074013134229, 0.5320259132672674, 0.5318865759744927, 0.3884941486921717, 0.431887828930579, 0.43201319697017143, 0.4316405164854079, 0.4323849577426697, 0.4223515169841308, 
0.5738872829751834, 0.5736988321700862, 0.573493745482906, 0.5733675361596071, 0.430762892336889, 0.4101587031008821, 0.41028024358698206, 0.40992240120446305, 0.41063518945302296, 0.40212220581118896, 
0.608811778591275, 0.6086171075482746, 0.6083983644719542, 0.6082765222318962, 0.4661294692218428, 0.39121204029151646, 0.3913281238765201, 0.3909864760284974, 0.3916672396557706, 0.3839449151622391, 
0.6384290554727587, 0.6382284895978115, 0.6379989476132152, 0.6378797485053984, 0.49588046109971157, 0.3742797722366238, 0.37439075683748424, 0.3740638543707875, 0.37471561299812284, 0.36762436226950684, 
0.6635815314100624, 0.6633758179514164, 0.663137187173141, 0.6630199891793436, 0.5210159084592891, 0.35906577340832696, 0.35917215703800376, 0.3588585265678905, 0.35948417650158615, 0.35294191057468605, 
0.6849462556353624, 0.6847361241940695, 0.6844897758307457, 0.6843741963633878, 0.5423052784207181, 0.34535905482385654, 0.3454612936190753, 0.34515962263151445, 0.34576173492761675, 0.3397043691755516, 
0.7030791778338412, 0.7028652820563999, 0.7026123786722419, 0.7024981516473277, 0.5603560116088498, 0.33298309451656666, 0.3330815928768181, 0.3327907208440231, 0.33337156970211745, 0.3277444671323835, 
0.7184415061980953, 0.7182244225805599, 0.7179659610978455, 0.7178528920661511, 0.5756577993403431, 0.3217856614511284, 0.3218807775189545, 0.32159967647572607, 0.32216127742439815, 0.31691702074067624, 
0.7314194065125784, 0.7311996412682685, 0.7309364804566644, 0.7308244234301238, 0.5886118572799857, 0.3116343391475826, 0.3117263906943909, 0.31145414812032596, 0.31199829118938965, 0.3070954651632781, 
0.742338857829804, 0.7421168545840551, 0.7418497364578368, 0.741738579434442, 0.59955116899469, 0.30241340618572143, 0.3025026757087, 0.30223847999304854, 0.30276675792796187, 0.29816904319969784, 
