Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 1, 1, inner_fuel, 0.5107315787527826
1, 1, 2, na_coolant, 0.5082252464853139
2, 1, 1, inner_fuel, 0.8191496436661987
2, 1, 2, na_coolant, 0.8169243530336732
3, 1, 1, inner_fuel, 1.6363066645580544
3, 1, 2, na_coolant, 1.6351966023012405
4, 1, 1, inner_fuel, 2.170966903967358
4, 1, 2, na_coolant, 2.1720715435364553
5, 1, 1, inner_fuel, 1.8736920537855806
5, 1, 2, na_coolant, 1.8757274905383714
6, 1, 1, inner_fuel, 1.4239277678317104
6, 1, 2, na_coolant, 1.4259357945882367
7, 1, 1, inner_fuel, 1.2297639906191369
7, 1, 2, na_coolant, 1.2343529179572694
8, 1, 1, inner_fuel, 0.07293392154643234
8, 1, 2, na_coolant, 0.07349674062524605
