Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 65, 205, fuel6, 8.935315524456243
1, 65, 206, coolant, 8.84843426283057
1, 66, 208, fuel6, 8.935510623481562
1, 66, 209, coolant, 8.848628222051838
1, 67, 211, fuel6, 8.92366247668457
1, 67, 212, coolant, 8.835794810159097
1, 68, 214, fuel6, 8.900008069019549
1, 68, 215, coolant, 8.810066267638941
1, 69, 217, fuel6, 8.86669342372166
1, 69, 218, coolant, 8.77356285375588
1, 70, 220, fuel5, 8.823764259151714
1, 70, 221, coolant, 8.735047996265376
1, 71, 223, fuel3, 8.707091575141483
1, 71, 224, coolant, 8.643389471942408
1, 72, 226, fuel5, 8.792863411467923
1, 72, 227, coolant, 8.701464259605533
1, 73, 229, fuel6, 8.8596915490552
1, 73, 230, coolant, 8.76606916335406
1, 74, 232, fuel6, 8.898470144889632
1, 74, 233, coolant, 8.80853688256725
1, 75, 235, fuel6, 8.916886555249805
1, 75, 236, coolant, 8.828597623026742
1, 76, 238, fuel6, 8.917085486555989
1, 76, 239, coolant, 8.828796693228634
1, 77, 241, fuel6, 8.899059354566571
1, 77, 242, coolant, 8.80912519326736
1, 78, 244, fuel6, 8.860666187354546
1, 78, 245, coolant, 8.767038793731796
1, 79, 247, fuel5, 8.79451105588771
1, 79, 248, coolant, 8.703123886540919
1, 80, 250, fuel3, 8.709271649353019
1, 80, 251, coolant, 8.645575306132626
1, 81, 253, fuel2, 8.596714619996037
1, 81, 254, coolant, 8.548602125116199
1, 82, 256, fuel3, 8.678320439985157
1, 82, 257, coolant, 8.612397386592376
1, 83, 259, fuel5, 8.792318649852069
1, 83, 260, coolant, 8.700910290153573
1, 84, 262, fuel6, 8.864058923536433
1, 84, 263, coolant, 8.770931524867954
1, 85, 265, fuel6, 8.891685406211089
1, 85, 266, coolant, 8.801226706616065
1, 86, 268, fuel6, 8.891902774260013
1, 86, 269, coolant, 8.801448114165016
1, 87, 271, fuel6, 8.864675116509176
1, 87, 272, coolant, 8.771555636303846
1, 88, 274, fuel5, 8.793579077181121
1, 88, 275, coolant, 8.702199649050431
1, 89, 277, fuel3, 8.680102712133131
1, 89, 278, coolant, 8.614199468827163
1, 90, 280, fuel2, 8.598677081430228
1, 90, 281, coolant, 8.550538387598678
1, 91, 283, fuel2, 8.547372270020194
1, 91, 284, coolant, 8.495992451626757
1, 92, 286, fuel2, 8.596276206259397
1, 92, 287, coolant, 8.548134991823517
1, 93, 289, fuel3, 8.706058379402016
1, 93, 290, coolant, 8.64233883731044
1, 94, 292, fuel5, 8.819149722625781
1, 94, 293, coolant, 8.730373371681557
1, 95, 295, fuel5, 8.854348350989806
1, 95, 296, coolant, 8.768929859343409
1, 96, 298, fuel5, 8.854646974712256
1, 96, 299, coolant, 8.769240026526603
1, 97, 301, fuel5, 8.820165413267524
1, 97, 302, coolant, 8.73144114767428
1, 98, 304, fuel3, 8.707539616671479
1, 98, 305, coolant, 8.643867516145797
1, 99, 307, fuel2, 8.597916082054738
1, 99, 308, coolant, 8.549795909492804
1, 100, 310, fuel2, 8.54927599145929
1, 100, 311, coolant, 8.497845093277846
2, 1, 13, fuel2, 1.1034276603645496
2, 1, 14, coolant, 1.1935525148442967
2, 2, 16, fuel2, 1.074004949755263
2, 2, 17, coolant, 1.161894412732666
2, 3, 19, fuel3, 1.007268092870797
2, 3, 20, coolant, 1.1029839162456119
2, 4, 22, fuel5, 0.9383691352398291
2, 4, 23, coolant, 1.0468316928396604
2, 5, 25, fuel5, 0.9172317818443647
2, 5, 26, coolant, 1.0233772601964484
2, 6, 28, fuel5, 0.9171500681452356
2, 6, 29, coolant, 1.0232847331644765
2, 7, 31, fuel5, 0.9380050232534192
2, 7, 32, coolant, 1.0464206244613892
2, 8, 34, fuel3, 1.006799479607897
2, 8, 35, coolant, 1.1024475412278218
2, 9, 37, fuel2, 1.073925893078596
2, 9, 38, coolant, 1.1618171624347333
2, 10, 40, fuel2, 1.1040893001362468
2, 10, 41, coolant, 1.1942685817447811
2, 11, 43, fuel2, 1.073700349196851
2, 11, 44, coolant, 1.16156759252751
2, 12, 46, fuel3, 1.0242254631233991
2, 12, 47, coolant, 1.1214493760043114
2, 13, 49, fuel5, 0.9550375567118875
2, 13, 50, coolant, 1.065325745349606
2, 14, 52, fuel6, 0.9121594189272639
2, 14, 53, coolant, 1.023650208887381
2, 15, 55, fuel6, 0.8965033965910637
2, 15, 56, coolant, 1.00617852320707
2, 16, 58, fuel6, 0.896476962071965
2, 16, 59, coolant, 1.0061517858140787
2, 17, 61, fuel6, 0.9120993596382678
2, 17, 62, coolant, 1.0235929293461754
2, 18, 64, fuel5, 0.954823707118363
2, 18, 65, coolant, 1.0650798878949006
2, 19, 67, fuel3, 1.024030107043343
2, 19, 68, coolant, 1.121214993190893
2, 20, 70, fuel2, 1.074116664379726
2, 20, 71, coolant, 1.1620203690178443
2, 21, 73, fuel3, 1.0069439619304277
2, 21, 74, coolant, 1.1026220525619577
2, 22, 76, fuel5, 0.9549257389293864
2, 22, 77, coolant, 1.0652001804036335
2, 23, 79, fuel6, 0.9150394877710843
2, 23, 80, coolant, 1.0268646654253883
2, 24, 82, fuel6, 0.8933805596720732
2, 24, 83, coolant, 1.002691554491161
2, 25, 85, fuel6, 0.8837729127435919
2, 25, 86, coolant, 0.9919702009739833
2, 26, 88, fuel6, 0.8837735222983237
2, 26, 89, coolant, 0.9919726462204963
2, 27, 91, fuel6, 0.893388901999149
2, 27, 92, coolant, 1.0027066028335907
2, 28, 94, fuel6, 0.9150712125384225
2, 28, 95, coolant, 1.026910694138686
2, 29, 97, fuel5, 0.9548567258966397
2, 29, 98, coolant, 1.0651172184409152
2, 30, 100, fuel3, 1.0069685271557742
2, 30, 101, coolant, 1.1026409208513506
2, 31, 103, fuel5, 0.9381562438511213
2, 31, 104, coolant, 1.0465909219287468
2, 32, 106, fuel6, 0.9120071534705374
2, 32, 107, coolant, 1.0234802825043803
2, 33, 109, fuel6, 0.893307792295798
2, 33, 110, coolant, 1.0026096244694198
2, 34, 112, fuel6, 0.8812364758119586
2, 34, 113, coolant, 0.9891383772362847
2, 35, 115, fuel6, 0.8755395651529385
2, 35, 116, coolant, 0.9827817856168771
2, 36, 118, fuel6, 0.875550195377224
2, 36, 119, coolant, 0.9827947529398473
2, 37, 121, fuel6, 0.8812701860716616
2, 37, 122, coolant, 0.989179434458564
2, 38, 124, fuel6, 0.893367047967816
2, 38, 125, coolant, 1.002681709322562
2, 39, 127, fuel6, 0.9120818350166338
2, 39, 128, coolant, 1.0235717261762276
2, 40, 130, fuel5, 0.9379941717172391
2, 40, 131, coolant, 1.046409994572644
2, 41, 133, fuel5, 0.9171400260547553
2, 41, 134, coolant, 1.0232728055025393
2, 42, 136, fuel6, 0.8962989438554789
2, 42, 137, coolant, 1.005945963261052
2, 43, 139, fuel6, 0.8836316638965366
2, 43, 140, coolant, 0.9918095407297273
2, 44, 142, fuel6, 0.8754665361479665
2, 44, 143, coolant, 0.9826987022536902
2, 45, 145, fuel6, 0.8715255167808162
2, 45, 146, coolant, 0.978301960820043
2, 46, 148, fuel6, 0.8715395189786271
2, 46, 149, coolant, 0.9783183915216805
2, 47, 151, fuel6, 0.8755092483395217
2, 47, 152, coolant, 0.98274883169922
2, 48, 154, fuel6, 0.8837043921818741
2, 48, 155, coolant, 0.9918949262478813
2, 49, 157, fuel6, 0.8964033557339235
2, 49, 158, coolant, 1.00606858966382
2, 50, 160, fuel5, 0.9169336978390317
2, 50, 161, coolant, 1.0230432531421707
2, 51, 163, fuel5, 0.917077242276717
2, 51, 164, coolant, 1.0232019428558297
2, 52, 166, fuel6, 0.8962288001276559
2, 52, 167, coolant, 1.0058652187358907
2, 53, 169, fuel6, 0.8835640896121486
2, 53, 170, coolant, 0.9917324445289191
2, 54, 172, fuel6, 0.8754023070020309
2, 54, 173, coolant, 0.9826258532913241
2, 55, 175, fuel6, 0.8714628424446149
2, 55, 176, coolant, 0.9782310790572893
2, 56, 178, fuel6, 0.8714767970404261
2, 56, 179, coolant, 0.978247456682701
2, 57, 181, fuel6, 0.8754449483075897
2, 57, 182, coolant, 0.9826759037053778
2, 58, 184, fuel6, 0.8836369777250341
2, 58, 185, coolant, 0.9918180092431801
2, 59, 187, fuel6, 0.8963342721193762
2, 59, 188, coolant, 1.00598903419144
2, 60, 190, fuel5, 0.9168700415466435
2, 60, 191, coolant, 1.0229714206736613
2, 61, 193, fuel5, 0.937990076100155
2, 61, 194, coolant, 1.0464024112050858
2, 62, 196, fuel6, 0.911783245956296
2, 62, 197, coolant, 1.0232219065788088
2, 63, 199, fuel6, 0.8931041945991081
2, 63, 200, coolant, 1.0023770378775714
2, 64, 202, fuel6, 0.8810459174523373
2, 64, 203, coolant, 0.9889221230265812
2, 65, 205, fuel6, 0.8753538152045601
2, 65, 206, coolant, 0.9825716469513677
2, 66, 208, fuel6, 0.8753643597041467
2, 66, 209, coolant, 0.9825845190666618
2, 67, 211, fuel6, 0.8810796161421443
2, 67, 212, coolant, 0.9889631677347466
2, 68, 214, fuel6, 0.8931642349023382
2, 68, 215, coolant, 1.0024499958699387
2, 69, 217, fuel6, 0.9118603049839176
2, 69, 218, coolant, 1.023316040093497
2, 70, 220, fuel5, 0.9378254237242647
2, 70, 221, coolant, 1.0462186088057983
2, 71, 223, fuel3, 1.006777351563134
2, 71, 224, coolant, 1.1024272584475117
2, 72, 226, fuel5, 0.9546277853821963
2, 72, 227, coolant, 1.064864019509307
2, 73, 229, fuel6, 0.9147044295937233
2, 73, 230, coolant, 1.0264810346333828
2, 74, 232, fuel6, 0.8930732345255226
2, 74, 233, coolant, 1.002342459712967
2, 75, 235, fuel6, 0.883471484010153
2, 75, 236, coolant, 0.9916290047206257
2, 76, 238, fuel6, 0.8834721673997683
2, 76, 239, coolant, 0.9916315352959425
2, 77, 241, fuel6, 0.8930825100761592
2, 77, 242, coolant, 1.0023585523507295
2, 78, 244, fuel6, 0.9147400341171325
2, 78, 245, coolant, 1.026531435689134
2, 79, 247, fuel5, 0.954559515256796
2, 79, 248, coolant, 1.0647818746255278
2, 80, 250, fuel3, 1.0067967873337418
2, 80, 251, coolant, 1.1024404551269842
2, 81, 253, fuel2, 1.0734681856994452
2, 81, 254, coolant, 1.1613111768392201
2, 82, 256, fuel3, 1.0239581787258685
2, 82, 257, coolant, 1.121145972365272
2, 83, 259, fuel5, 0.9546666413662601
2, 83, 260, coolant, 1.0649086645788888
2, 84, 262, fuel6, 0.9117632844981656
2, 84, 263, coolant, 1.0231997990832744
2, 85, 265, fuel6, 0.896098118492415
2, 85, 266, coolant, 1.0057193953429002
2, 86, 268, fuel6, 0.8960720794470666
2, 86, 269, coolant, 1.0056931111435348
2, 87, 271, fuel6, 0.9117066775403857
2, 87, 272, coolant, 1.0231464297829787
2, 88, 274, fuel5, 0.9544555185459509
2, 88, 275, coolant, 1.0646658318944742
2, 89, 277, fuel3, 1.0237630376999858
2, 89, 278, coolant, 1.12091178478255
2, 90, 280, fuel2, 1.073876655328431
2, 90, 281, coolant, 1.1617554816314364
2, 91, 283, fuel2, 1.1030095176543337
2, 91, 284, coolant, 1.1930979685061525
2, 92, 286, fuel2, 1.0736658197124038
2, 92, 287, coolant, 1.1615243758857605
2, 93, 289, fuel3, 1.0069862810750492
2, 93, 290, coolant, 1.1026697663768525
2, 94, 292, fuel5, 0.9380456264843797
2, 94, 293, coolant, 1.046468519408825
2, 95, 295, fuel5, 0.9168886684619784
2, 95, 296, coolant, 1.022992411773835
2, 96, 298, fuel5, 0.9168079074915831
2, 96, 299, coolant, 1.0229009389453028
2, 97, 301, fuel5, 0.9376832915413049
2, 97, 302, coolant, 1.0460594165856487
2, 98, 304, fuel3, 1.0065201224907336
2, 98, 305, coolant, 1.1021360742293451
2, 99, 307, fuel2, 1.0735867264505718
2, 99, 308, coolant, 1.1614470527250393
2, 100, 310, fuel2, 1.10366264612755
2, 100, 311, coolant, 1.1938048445809246
