Energy_group, coarse_node_id, region_id, material, scalar_flux
1, 1, 1, inner_fuel, 0.5102981362321747
1, 1, 2, na_coolant, 0.507315137402238
2, 1, 1, inner_fuel, 0.8189224021776311
2, 1, 2, na_coolant, 0.8169916211368304
3, 1, 1, inner_fuel, 1.6357895567209746
3, 1, 2, na_coolant, 1.6347419424692482
4, 1, 1, inner_fuel, 2.170929113109451
4, 1, 2, na_coolant, 2.171924403937911
5, 1, 1, inner_fuel, 1.8733407178427772
5, 1, 2, na_coolant, 1.8743531124507427
6, 1, 1, inner_fuel, 1.4238451962453937
6, 1, 2, na_coolant, 1.4256298002242078
7, 1, 1, inner_fuel, 1.2299980379120266
7, 1, 2, na_coolant, 1.2348641069663986
8, 1, 1, inner_fuel, 0.07290063756443114
8, 1, 2, na_coolant, 0.07349903129169946
