0.47417634030597794,0.37371849884697167,0.37276964275178426,0.3734936820973096,0.3715564004466372,0.31927733283712,0.4192450601868819,0.4251897944840357,0.42422766079558993,0.4268067452467239,0.423677141227689,0.4086907110900348,
0.5142008633366251,0.4163409333366329,0.41522970976370155,0.41607717582927295,0.4140445438167441,0.36221714233048863,0.3888928561810483,0.3979959973288134,0.39708797581966143,0.39959481011220477,0.3965190505392181,0.38569894836459984,
0.5427898944820967,0.44747571591003593,0.4462023973799626,0.44714903853934895,0.44504321347417075,0.39531585928310375,0.36593035140020486,0.3750764031430021,0.3742078446369043,0.37657769602367536,0.3736754461037751,0.36408868602025946,
0.5657235171680864,0.47171098712031656,0.47031429536987673,0.4713361523528765,0.4691688088061293,0.42077145758811296,0.3457633961403141,0.35459927633438504,0.3537728705618044,0.3560147486094,0.3532712871735646,0.34445365548457973,
0.5841509079703856,0.4908699109548071,0.48937822950553067,0.49045845171201835,0.4882399161198265,0.4407029477467094,0.32757800915023616,0.3360799822382561,0.3352931168320535,0.3374186476290848,0.33481880318483315,0.32664110424509346,
0.5988531661548953,0.5060651582831484,0.5044989835977841,0.5056251694097493,0.5033651820538421,0.4564493201105838,0.31107453204610824,0.31925962075727443,0.3185090518559181,0.3205287974847476,0.31805936330053775,0.3104462415611177,
0.6104654250823351,0.5180796350136163,0.5164545124108562,0.5176170924122901,0.5153243488817677,0.468903529734914,0.29605041410330063,0.3039398876321614,0.30322257539792935,0.30514592953278874,0.3027952526680716,0.2956868008568508,
0.6195002827828262,0.5274953796970019,0.5258235377790347,0.5270148923568518,0.5246969573918032,0.4787026547342025,0.2823399165405468,0.28995437723106443,0.2892675710172171,0.29110289910041337,0.28886062315669425,0.28220565913303153,
0.6263721787574708,0.5347603433027783,0.5330516397798691,0.5342655733954359,0.5319289650325841,0.48632375193580935,0.26980125757217854,0.27715991871449247,0.27650113980904184,0.2782559149115424,0.27611279693804075,0.2698667352587779,
0.6314193012661766,0.5402283431803743,0.5384908601932674,0.5397222611645011,0.537372576224193,0.4921365126589175,0.2583113502744203,0.26543195157880806,0.26479896535326525,0.2664798821997795,0.2644276472717677,0.2585513064424237,
0.6349205869405642,0.5441845566787282,0.542425001312661,0.5436696078424268,0.5413116459816526,0.49643478055681,0.24776247941490043,0.25466133347278597,0.2540521230048193,0.25566519344776756,0.25369641449367053,0.2481551652785338,
0.6371084223455787,0.5468625516699681,0.5450865390847862,0.5463407709363861,0.5439786454248645,0.4994566877264475,0.2380598539017151,0.24475193113348714,0.24416467366019468,0.24571530755771154,0.2438233040806927,0.23858641005210535,
0.6381781259258368,0.5484561013266105,0.5466683626531881,0.5479291957661744,0.5455664290462271,0.5013981742025218,0.22911969966704648,0.23561872592795957,0.2350517720229074,0.2365448464977973,0.23472359811008503,0.2297636859433354,
0.6382951038515398,0.549127646008249,0.5473321856678198,0.5485970561348763,0.5462366612739025,0.502422429467573,0.22086772798526083,0.22718628437865906,0.226638139553556,0.22807805881717325,0.2263221307129465,0.22161475474539286,
0.6376003278453168,0.5490145204821335,0.5472147381764415,0.5484814670280727,0.5461260169501818,0.5026667019166293,0.21323787923045773,0.21938749914535047,0.21885680757688464,0.22024755495719775,0.21855203320127103,0.2140753114070909,
0.6362145904859277,0.5482336445589087,0.5464324317896634,0.5476991649690544,0.545350851370374,0.5022473441173554,0.20617127595161056,0.21216253689596473,0.21164806700982702,0.2129932504469337,0.21135368545889632,0.20708799117764345,
0.634241857606915,0.54688512811705,0.545084945847457,0.5463501055554018,0.5440107891908429,0.5012636374231842,0.19961533934588496,0.20545794848484522,0.20495858016380683,0.20626147216915314,0.20467382913383264,0.2006015273578259,
0.6317719440551988,0.5450550907191763,0.5432580327533477,0.5445202774876896,0.5421915312528633,0.4998007487785502,0.19352303607613325,0.19922590911519555,0.19874062233008355,0.20000419521044133,0.19846481039961006,0.1945700303501118,
0.6288826750311587,0.5428179010011893,0.5410257463335251,0.5422839377009204,0.5399670836859097,0.49793205586870415,0.18785223093208891,0.19342356438828578,0.1929514290785214,0.19417838607933727,0.19268392825862002,0.188952365972314,
